0050_G2A4E7S0C2_HJH_000611|그는 졸렬을 취치 않았다.|그는 졸렬을 취치 않았다.
0050_G2A4E7S0C2_HJH_001124|퍽 재미있었습니다.|퍽 재미있었습니다.
0050_G2A4E7S0C2_HJH_000507|학교서 나오면 정신없이 청량리 벌로 헤매인다.|학교서 나오면 정신없이 청량리 벌로 헤매인다.
0050_G2A4E7S0C2_HJH_001597|춤을 추기 시작했습니다.|춤을 추기 시작했습니다.
0050_G2A4E7S0C2_HJH_000169|우리도 각각 우리의 일기를 쓰기 시작하십시다.|우리도 각각 우리의 일기를 쓰기 시작하십시다.
0050_G2A4E7S0C2_HJH_000057|구두 한 켤레 보내주세요.|구두 한 켤레 보내주세요.
0050_G2A4E7S0C2_HJH_000594|시골집에 두고 왔습니다.|시골집에 두고 왔습니다.
0050_G2A4E7S0C2_HJH_000147|졸업생들을 만났습니다.|졸업생들을 만났습니다.
0050_G2A4E7S0C2_HJH_001398|기갈에 임한 반도의 크리스천은 모름지기 죽기를 지원할 것이다.|기갈에 임한 반도의 크리스천은 모름지기 죽기를 지원할 것이다.
0050_G2A4E7S0C2_HJH_001130|다시 시험을 해보겠지요.|다시 시험을 해보겠지요.
0050_G2A4E7S0C2_HJH_000120|여학생들에게 나눴습니다.|여학생들에게 나눴습니다.
0050_G2A4E7S0C2_HJH_001225|부인께서 무엇을 하십니까?|부인께서 무엇을 하십니까?
0050_G2A4E7S0C2_HJH_000994|그야말로 행복이 가득한 집이였습니다.|그야말로 행복이 가득한 집이였습니다.
0050_G2A4E7S0C2_HJH_001433|이제 얼추 시간이 되었을 겁니다.|이제 얼추 시간이 되었을 겁니다.
0050_G2A4E7S0C2_HJH_000172|빠르게 달아나고 있었습니다.|빠르게 달아나고 있었습니다.
0050_G2A4E7S0C2_HJH_001843|손수 지은 글을 할머니께 보여드렸어요.|손수 지은 글을 할머니께 보여드렸어요.
0050_G2A4E7S0C2_HJH_000586|작품의 제작에 있어 붓을 들기 전의 시간이 더 길다.|작품의 제작에 있어 붓을 들기 전의 시간이 더 길다.
0050_G2A4E7S0C2_HJH_000194|기쁨과 자신을 얻었다.|기쁨과 자신을 얻었다.
0050_G2A4E7S0C2_HJH_000904|피고인의 범죄사실은 확실하다.|피고인의 범죄사실은 확실하다.
0050_G2A4E7S0C2_HJH_000447|각자 할 일을 했다.|각자 할 일을 했다.
0050_G2A4E7S0C2_HJH_001854|춤을 덩실덩실 춘다.|춤을 덩실덩실 춘다.
0050_G2A4E7S0C2_HJH_000046|신사는 기묘한 찬스만 아니면 염도 내지도 않으면 어찌 됩니까?|신사는 기묘한 찬스만 아니면 염도 내지도 않으면 어찌 됩니까?
0050_G2A4E7S0C2_HJH_000063|그녀가 이렇게 말했습니다.|그녀가 이렇게 말했습니다.
0050_G2A4E7S0C2_HJH_000054|둘은 서로를 끌어안고 체온을 유지하고 있었다.|둘은 서로를 끌어안고 체온을 유지하고 있었다.
0050_G2A4E7S0C2_HJH_000053|손목을 서로 맞잡아주었다.|손목을 서로 맞잡아주었다.
0050_G2A4E7S0C2_HJH_001061|하얀 눈이 올 때가 되었습니다.|하얀 눈이 올 때가 되었습니다.
0050_G2A4E7S0C2_HJH_000039|급히 뛰어 쫓아갔습니다.|급히 뛰어 쫓아갔습니다.
0050_G2A4E7S0C2_HJH_001780|정신을 못 차릴 지경이었습니다.|정신을 못 차릴 지경이었습니다.
0050_G2A4E7S0C2_HJH_000943|산과 바위, 계곡이 있었습니다.|산과 바위, 계곡이 있었습니다.
0050_G2A4E7S0C2_HJH_001044|주화조로서 탄주는 끝이 났습니다.|주화조로서 탄주는 끝이 났습니다.
0050_G2A4E7S0C2_HJH_000157|넓은 세상을 사랑했습니다.|넓은 세상을 사랑했습니다.
0050_G2A4E7S0C2_HJH_000533|장차 어이하면 좋을 것인가.|장차 어이하면 좋을 것인가.
0050_G2A4E7S0C2_HJH_001028|이리하여 붓만 들리게 되면 그 적에는 일사천리로 붓끝은 달린다.|이리하여 붓만 들리게 되면 그 적에는 일사천리로 붓끝은 달린다.
0050_G2A4E7S0C2_HJH_000266|기사는 그녀와 결혼식을 올렸습니다.|기사는 그녀와 결혼식을 올렸습니다.
0050_G2A4E7S0C2_HJH_001333|문을 지키고 섰습니다.|문을 지키고 섰습니다.
0050_G2A4E7S0C2_HJH_000006|그는 그들에게 여러 가지를 가르쳐 주었습니다.|그는 그들에게 여러 가지를 가르쳐 주었습니다.
0050_G2A4E7S0C2_HJH_000932|물 흐르는 소리가 시끄럽게 들리기 시작했습니다.|물 흐르는 소리가 시끄럽게 들리기 시작했습니다.
0050_G2A4E7S0C2_HJH_001279|의심이 들기 시작했다.|의심이 들기 시작했다.
0050_G2A4E7S0C2_HJH_000018|입을 맞추었습니다.|입을 맞추었습니다.
0050_G2A4E7S0C2_HJH_000030|계속하여 말을 시작하였습니다.|계속하여 말을 시작하였습니다.
0050_G2A4E7S0C2_HJH_000019|죽은 아기를 껴안고만 있었습니다.|죽은 아기를 껴안고만 있었습니다.
0050_G2A4E7S0C2_HJH_000136|여태 기다렸으니 하루 더 기다리세요.|여태 기다렸으니 하루 더 기다리세요.
0050_G2A4E7S0C2_HJH_000495|사라지지 않고 있습니다.|사라지지 않고 있습니다.
0050_G2A4E7S0C2_HJH_001997|자식이 하나도 없으신가요?|자식이 하나도 없으신가요?
0050_G2A4E7S0C2_HJH_000920|신기하기도 합니다.|신기하기도 합니다.
0050_G2A4E7S0C2_HJH_000987|나의 시대, 나의 세계에 새로운 삶을 찾으려 함이지요.|나의 시대, 나의 세계에 새로운 삶을 찾으려 함이지요.
0050_G2A4E7S0C2_HJH_000238|볕이 눈이 부시다.|볕이 눈이 부시다.
0050_G2A4E7S0C2_HJH_000047|모두에게 구경시키고 인사했습니다.|모두에게 구경시키고 인사했습니다.
0050_G2A4E7S0C2_HJH_000028|캄캄한 밤중에 더 조심해야 한다.|캄캄한 밤중에 더 조심해야 한다.
0050_G2A4E7S0C2_HJH_000020|소녀의 두 눈에 글썽글썽하던 눈물이 떨어졌습니다.|소녀의 두 눈에 글썽글썽하던 눈물이 떨어졌습니다.
0050_G2A4E7S0C2_HJH_000335|들밭에 누워서 휴가를 즐겼습니다.|들밭에 누워서 휴가를 즐겼습니다.
0050_G2A4E7S0C2_HJH_000150|함정에 뱀이 빠져 있었습니다.|함정에 뱀이 빠져 있었습니다.
0050_G2A4E7S0C2_HJH_001097|교편을 잡은 일이 있다.|교편을 잡은 일이 있다.
0050_G2A4E7S0C2_HJH_001269|누워 있으려니까 힘듭니다.|누워 있으려니까 힘듭니다.
0050_G2A4E7S0C2_HJH_001330|이것이 최대 욕망인 줄 알면 경쟁하려는 자도 실심할 것이다.|이것이 최대 욕망인 줄 알면 경쟁하려는 자도 실심할 것이다.
0050_G2A4E7S0C2_HJH_001357|그 칼 놓으시오.|그 칼 놓으시오.
0050_G2A4E7S0C2_HJH_000184|한 사람씩 나와서 합니다.|한 사람씩 나와서 합니다.
0050_G2A4E7S0C2_HJH_001451|좀 더 진실한 태도로 주의하길 바란다.|좀 더 진실한 태도로 주의하길 바란다.
0050_G2A4E7S0C2_HJH_001113|신기한 일이었습니다.|신기한 일이었습니다.
